rep1_62_3.19048_199	62	3.19048	199	1
rep2_186_13.8065_2571	186	13.8065	2571	1
rep3_62_52.8871_3279	62	52.8871	3279	1
rep4_62_6.24194_387	62	6.24194	387	1
rep5_69_3.88406_268	69	3.88406	268	1
rep6_62_4.01613_249	62	4.01613	249	1
rep7_69_2.88406_199	69	2.88406	199	1
rep8_62_2.01613_125	62	2.01613	125	1
rep9_69_37.8841_2614	69	37.8841	2614	1
rep10_62_2.01613_125	62	2.01613	125	1
rep11_69_4.78261_330	69	4.78261	330	1
rep12_83_5.72289_477	83	5.72289	477	0
rep13_45_4.4_198	45	4.4	198	0
rep14_33_2.91176_98	33	2.91176	98	0
rep15_39_2.15385_83	39	2.15385	83	0
rep16_33_3.79412_127	33	3.79412	127	0
rep17_36_7.69444_277	36	7.69444	277	0
rep18_36_9.38889_338	36	9.38889	338	0
rep19_84_5.15476_433	84	5.15476	433	0
rep20_102_2.93137_299	102	2.93137	299	0
rep21_36_3.30556_119	36	3.30556	119	0
rep22_48_2.9375_141	48	2.9375	141	0
rep23_30_4.36667_131	30	4.36667	131	0
rep24_31_2_62	31	2	62	0
rep25_60_2.85_171	60	2.85	171	0
rep26_58_2_117	58	2	117	0
rep27_60_4.35_261	60	4.35	261	0
rep28_153_2.29412_351	153	2.29412	351	0
rep29_30_2.33333_70	30	2.33333	70	0
rep30_75_2_150	75	2	150	0
rep31_105_2.75238_289	105	2.75238	289	0
rep32_51_6.76471_345	51	6.76471	345	0
rep33_51_4.72549_241	51	4.72549	241	0
rep34_30_4_120	30	4	120	0
rep35_45_2.36585_103	45	2.36585	103	0
rep36_54_2.2037_119	54	2.2037	119	0
rep37_54_2.14815_116	54	2.14815	116	0
rep38_42_2_84	42	2	84	0
rep39_30_2.26667_68	30	2.26667	68	0
rep40_88_2.13636_188	88	2.13636	188	0
rep41_70_2.72857_190	70	2.72857	190	0
rep42_56_2.33929_131	56	2.33929	131	0
rep43_30_3.93333_118	30	3.93333	118	0
rep44_30_2_60	30	2	60	0
rep45_30_2.7_80	30	2.7	80	0
rep46_35_2_70	35	2	70	0
rep47_32_2.03125_65	32	2.03125	65	0
rep48_34_2.85294_96	34	2.85294	96	0
rep49_195_2.23469_433	195	2.23469	433	0
rep50_132_3.14394_415	132	3.14394	415	0
rep51_46_2.02174_93	46	2.02174	93	0
rep52_54_3.94444_211	54	3.94444	211	0
rep53_30_2.2_66	30	2.2	66	0
rep54_75_4.6_345	75	4.6	345	0
rep55_37_2.05405_76	37	2.05405	76	0
rep56_48_2.5_120	48	2.5	120	0
rep57_65_2.61538_173	65	2.61538	173	0
rep58_30_2.7_81	30	2.7	81	0
rep59_39_4.05128_158	39	4.05128	158	0
rep60_30_2.13333_64	30	2.13333	64	0
rep61_36_3.72222_134	36	3.72222	134	0
rep62_42_2.61905_110	42	2.61905	110	0
rep63_46_2_92	46	2	92	0
rep64_43_2_86	43	2	86	0
rep65_43_2.13953_92	43	2.13953	92	0
rep66_30_2.39394_76	30	2.39394	76	0
rep67_33_2.33333_77	33	2.33333	77	0
rep68_39_3.10256_121	39	3.10256	121	0
rep69_41_2.09756_86	41	2.09756	86	0
rep70_72_2.45205_177	72	2.45205	177	0
rep71_39_3.25641_127	39	3.25641	127	0
rep72_50_2.58_130	50	2.58	130	0
rep73_38_2.02632_77	38	2.02632	77	0
rep74_48_5.04167_242	48	5.04167	242	0
rep75_101_2.62376_265	101	2.62376	265	0
rep76_45_2_90	45	2	90	0
rep77_61_3_181	61	3	181	0
rep78_30_2.26667_68	30	2.26667	68	0
rep79_40_2.7_108	40	2.7	108	0
rep80_33_5.06061_167	33	5.06061	167	0
rep81_71_2.56338_182	71	2.56338	182	0
rep82_75_2.08_156	75	2.08	156	0
rep83_36_2.02778_73	36	2.02778	73	0
rep84_75_3.82667_287	75	3.82667	287	0
rep85_35_2.65714_93	35	2.65714	93	0
rep86_141_2.71631_383	141	2.71631	383	0
rep87_30_2.13793_63	30	2.13793	63	0
rep88_83_2.3253_194	83	2.3253	194	0
rep89_41_4.41463_181	41	4.41463	181	0
rep90_30_2.33333_70	30	2.33333	70	0
rep91_37_2.40541_88	37	2.40541	88	0
rep92_51_2.11765_108	51	2.11765	108	0
rep93_126_3.016_379	126	3.016	379	0
rep94_60_2.96667_178	60	2.96667	178	0
rep95_51_2.09804_107	51	2.09804	107	0
rep96_42_2.45238_103	42	2.45238	103	0
rep97_30_2.43333_72	30	2.43333	72	0
rep98_44_2_88	44	2	88	0
rep99_36_3.22222_116	36	3.22222	116	0
rep100_42_2.38095_100	42	2.38095	100	0
rep101_40_2.025_81	40	2.025	81	0
rep102_32_3.59375_115	32	3.59375	115	0
rep103_77_2.65789_203	77	2.65789	203	0
rep104_30_8.6_258	30	8.6	258	0
rep105_33_4.90909_162	33	4.90909	162	0
rep106_31_4.96774_155	31	4.96774	155	0
rep107_36_2.19444_79	36	2.19444	79	0
rep108_33_2.81818_93	33	2.81818	93	0
rep109_30_2.13333_64	30	2.13333	64	0
rep110_58_5.43103_317	58	5.43103	317	0
rep111_38_2.13158_80	38	2.13158	80	0
rep112_47_2.38298_112	47	2.38298	112	0
rep113_43_2.44186_105	43	2.44186	105	0
rep114_70_57.3857_4017	70	57.3857	4017	1
rep115_70_85.4857_5979	70	85.4857	5979	1
rep116_70_89.1857_6240	70	89.1857	6240	1
rep117_70_94.1739_6588	70	94.1739	6588	1
rep118_111_229.631_25470	111	229.631	25470	1
rep119_61_2.90164_178	61	2.90164	178	0
rep120_61_2.2459_137	61	2.2459	137	0
rep121_30_2.96667_89	30	2.96667	89	0
rep122_32_3.33333_105	32	3.33333	105	0
rep123_30_2_60	30	2	60	0
rep124_42_2.16667_91	42	2.16667	91	0
rep125_49_2.02041_99	49	2.02041	99	0
rep126_30_5.34483_159	30	5.34483	159	0
rep127_33_3.51515_116	33	3.51515	116	0
rep128_35_2.65714_93	35	2.65714	93	0
rep129_42_2.16667_91	42	2.16667	91	0
rep130_41_2.97561_121	41	2.97561	121	0
rep131_44_2.79545_123	44	2.79545	123	0
rep132_133_2.24427_296	133	2.24427	296	0
rep133_46_2.86957_132	46	2.86957	132	0
rep134_33_2.0303_67	33	2.0303	67	0
rep135_39_2.17949_85	39	2.17949	85	0
rep136_32_2.25_72	32	2.25	72	0
rep137_157_2.99363_470	157	2.99363	470	0
rep138_75_3.38667_254	75	3.38667	254	0
rep139_182_2.01099_366	182	2.01099	366	0
rep140_37_3.16216_116	37	3.16216	116	0
rep141_135_3.44444_465	135	3.44444	465	0
rep142_36_2.11111_76	36	2.11111	76	0
rep143_72_2.04167_147	72	2.04167	147	0
rep144_85_2.05882_175	85	2.05882	175	0
rep145_57_2.73684_156	57	2.73684	156	0
rep146_51_2.2549_115	51	2.2549	115	0
rep147_41_3.36585_139	41	3.36585	139	0
rep148_33_2.51515_83	33	2.51515	83	0
rep149_39_2.94872_115	39	2.94872	115	0
rep150_119_2.78992_331	119	2.78992	331	0
rep151_40_2.15_86	40	2.15	86	0
rep152_36_2.16667_78	36	2.16667	78	0
rep153_45_2.75556_124	45	2.75556	124	0
rep154_48_2.85417_137	48	2.85417	137	0
rep155_36_5.77778_208	36	5.77778	208	0
rep156_30_2.73333_82	30	2.73333	82	0
rep157_45_3.52273_157	45	3.52273	157	0
rep158_70_2.38571_167	70	2.38571	167	0
rep159_73_3.09722_225	73	3.09722	225	0
rep160_45_2.11111_95	45	2.11111	95	0
rep161_68_4.42647_301	68	4.42647	301	0
rep162_41_3.95122_162	41	3.95122	162	0
rep163_54_2_108	54	2	108	0
rep164_46_2.06667_94	46	2.06667	94	0
rep165_54_3.33333_180	54	3.33333	180	0
rep166_60_2.65_159	60	2.65	159	0
rep167_30_2.23333_67	30	2.23333	67	0
rep168_34_2.02941_69	34	2.02941	69	0
rep169_40_2.075_83	40	2.075	83	0
rep170_54_2.90741_158	54	2.90741	158	0
rep171_43_2.02326_87	43	2.02326	87	0
rep172_65_2.01538_131	65	2.01538	131	0
rep173_51_2.13725_109	51	2.13725	109	0
rep174_70_2.01429_141	70	2.01429	141	0
rep175_40_2.325_93	40	2.325	93	0
rep176_33_5.21212_173	33	5.21212	173	0
rep177_42_2.59524_109	42	2.59524	109	0
rep178_56_2.03571_114	56	2.03571	114	0
rep179_50_2.28_114	50	2.28	114	0
rep180_51_4.05882_207	51	4.05882	207	0
rep181_81_3.05952_251	81	3.05952	251	0
rep182_45_2.4_108	45	2.4	108	0
rep183_33_2.12121_70	33	2.12121	70	0
rep184_65_2.21538_144	65	2.21538	144	0
rep185_42_4.33333_182	42	4.33333	182	0
rep186_141_2.1773_307	141	2.1773	307	0
rep187_30_2.36667_71	30	2.36667	71	0
rep188_69_39.7101_2741	69	39.7101	2741	1
rep189_138_2.13043_294	138	2.13043	294	1
rep190_69_9.6087_663	69	9.6087	663	1
rep191_62_4.03226_250	62	4.03226	250	1
rep192_193_2.40415_464	193	2.40415	464	1
rep193_131_2.87023_376	131	2.87023	376	1
rep194_131_2.99237_392	131	2.99237	392	1
rep195_62_10.0323_622	62	10.0323	622	1
rep196_62_8.03226_498	62	8.03226	498	1
rep197_62_5.03226_312	62	5.03226	312	1
rep198_69_2.88406_199	69	2.88406	199	1
rep199_62_22.0323_1366	62	22.0323	1366	1
rep200_131_2.69466_353	131	2.69466	353	1
rep201_62_22.0645_1368	62	22.0645	1368	1
rep202_186_2.32796_433	186	2.32796	433	1
rep203_62_8.98387_557	62	8.98387	557	1
rep204_186_4.85484_905	186	4.85484	905	1
rep205_62_8.27419_516	62	8.27419	516	1
rep206_124_2.10484_261	124	2.10484	261	1
rep207_187_3.59043_672	187	3.59043	672	1
rep208_64_6.33871_400	64	6.33871	400	1
rep209_62_3.98438_249	62	3.98438	249	1
rep210_64_5.33871_336	64	5.33871	336	1
rep211_62_9.5625_602	62	9.5625	602	1
rep212_190_6.66842_1267	190	6.66842	1267	1
rep213_62_129.129_8050	62	129.129	8050	1
rep214_70_148.257_10367	70	148.257	10367	1
rep215_38_2.34211_88	38	2.34211	88	0
rep216_36_2.44444_88	36	2.44444	88	0
rep217_48_2.66667_128	48	2.66667	128	0
rep218_45_2.68889_121	45	2.68889	121	0
rep219_56_3.66071_205	56	3.66071	205	0
rep220_42_2.11905_89	42	2.11905	89	0
rep221_69_2.49275_171	69	2.49275	171	0
rep222_33_2.90909_96	33	2.90909	96	0
rep223_33_3.0303_100	33	3.0303	100	0
rep224_54_3.33333_180	54	3.33333	180	0
rep225_33_4.06061_134	33	4.06061	134	0
rep226_42_2.83333_119	42	2.83333	119	0
rep227_33_2.57576_85	33	2.57576	85	0
rep228_33_2.18182_72	33	2.18182	72	0
rep229_31_2.22581_69	31	2.22581	69	0
rep230_56_2.19643_122	56	2.19643	122	0
rep231_35_2_70	35	2	70	0
rep232_62_2.04918_126	62	2.04918	126	0
rep233_61_2.4918_152	61	2.4918	152	0
rep234_51_6.54902_334	51	6.54902	334	0
rep235_84_2.5119_211	84	2.5119	211	0
rep236_45_3.31111_149	45	3.31111	149	0
rep237_51_3.80392_196	51	3.80392	196	0
rep238_33_2.93939_97	33	2.93939	97	0
rep239_53_2.77358_147	53	2.77358	147	0
rep240_34_2_68	34	2	68	0
rep241_51_2.23529_114	51	2.23529	114	0
rep242_33_2_66	33	2	66	0
rep243_76_2.30263_175	76	2.30263	175	0
rep244_45_2_90	45	2	90	0
rep245_35_2.71429_95	35	2.71429	95	0
rep246_126_2.00794_253	126	2.00794	253	0
rep247_109_3.00917_328	109	3.00917	328	0
rep248_52_2.58182_139	52	2.58182	139	0
rep249_57_2.22807_127	57	2.22807	127	0
rep250_48_2.1875_105	48	2.1875	105	0
rep251_45_2.02222_91	45	2.02222	91	0
rep252_51_2.27451_116	51	2.27451	116	0
rep253_72_2.06944_149	72	2.06944	149	0
rep254_56_11.8036_661	56	11.8036	661	0
rep255_36_3.38889_122	36	3.38889	122	0
rep256_31_3.96774_124	31	3.96774	124	0
rep257_126_2.11111_266	126	2.11111	266	0
rep258_39_2.69231_105	39	2.69231	105	0
rep259_114_2.14912_245	114	2.14912	245	0
rep260_90_2.52222_227	90	2.52222	227	0
rep261_54_2.27778_123	54	2.27778	123	0
rep262_42_3.30952_139	42	3.30952	139	0
rep263_45_2_90	45	2	90	0
rep264_45_2.17778_98	45	2.17778	98	0
rep265_37_3.37838_125	37	3.37838	125	0
rep266_49_2.32653_114	49	2.32653	114	0
rep267_56_4.33929_243	56	4.33929	243	0
rep268_51_2_102	51	2	102	0
rep269_42_2.02326_86	42	2.02326	86	0
rep270_33_3.87879_128	33	3.87879	128	0
rep271_36_3.75_135	36	3.75	135	0
rep272_60_2.8_168	60	2.8	168	0
rep273_60_3.93333_236	60	3.93333	236	0
rep274_66_2.39394_158	66	2.39394	158	0
rep275_96_2.80208_269	96	2.80208	269	0
rep276_72_2.375_171	72	2.375	171	0
rep277_30_2.13333_64	30	2.13333	64	0
rep278_39_3.71795_145	39	3.71795	145	0
rep279_35_2.14286_75	35	2.14286	75	0
rep280_62_20.5323_1272	62	20.5323	1272	1
rep281_248_2.24597_557	248	2.24597	557	1
rep282_62_13.8548_859	62	13.8548	859	1
rep283_124_2.60484_323	124	2.60484	323	1
rep284_62_4.62903_287	62	4.62903	287	1
rep285_62_11.629_721	62	11.629	721	1
rep286_62_3.98387_247	62	3.98387	247	1
rep287_124_27.4919_3409	124	27.4919	3409	1
rep288_62_7.62903_473	62	7.62903	473	1
rep289_62_9.20968_571	62	9.20968	571	1
rep290_186_18.328_3409	186	18.328	3409	1
rep291_124_4.37903_543	124	4.37903	543	1
rep292_62_3.20968_199	62	3.20968	199	1
rep293_124_3.37903_419	124	3.37903	419	1
rep294_62_6.85484_425	62	6.85484	425	1
rep295_62_73.5484_4559	62	73.5484	4559	1
rep296_62_3.14516_194	62	3.14516	194	1
rep297_56_2.07018_117	56	2.07018	117	1
rep298_62_38.0833_2358	62	38.0833	2358	1
rep299_62_5.67742_352	62	5.67742	352	1
rep300_248_11.9157_2960	248	11.9157	2960	1
rep301_62_17.918_1109	62	17.918	1109	1
rep302_186_39.9362_7428	186	39.9362	7428	1
rep303_124_2.42742_301	124	2.42742	301	1
rep304_62_8.20968_509	62	8.20968	509	1
rep305_124_2.1371_265	124	2.1371	265	1
rep306_62_7.56452_469	62	7.56452	469	1
rep307_124_3.6371_451	124	3.6371	451	1
rep308_62_6.56452_407	62	6.56452	407	1
rep309_124_2.1371_265	124	2.1371	265	1
rep310_62_4.56452_283	62	4.56452	283	1
rep311_248_2.06855_513	248	2.06855	513	1
rep312_186_2.32796_433	186	2.32796	433	1
rep313_62_5.90323_366	62	5.90323	366	1
rep314_186_2.32796_433	186	2.32796	433	1
rep315_62_5.98387_371	62	5.98387	371	1
rep316_186_2.0914_389	186	2.0914	389	1
rep317_62_4.62903_287	62	4.62903	287	1
rep318_186_2.0914_388	186	2.0914	388	1
rep319_62_22.9355_1421	62	22.9355	1421	1
rep320_62_79.5645_4934	62	79.5645	4934	1
rep321_62_6.24194_387	62	6.24194	387	1
rep322_62_5.75806_357	62	5.75806	357	1
rep323_124_8.12097_1007	124	8.12097	1007	1
rep324_72_2.15278_155	72	2.15278	155	0
rep325_36_2.02778_73	36	2.02778	73	0
rep326_81_2.32099_189	81	2.32099	189	0
rep327_36_2_72	36	2	72	0
rep328_56_5.33929_299	56	5.33929	299	0
rep329_33_2.48485_82	33	2.48485	82	0
rep330_46_2.06522_95	46	2.06522	95	0
rep331_30_2.03333_61	30	2.03333	61	0
rep332_37_2.86486_106	37	2.86486	106	0
rep333_31_2.03226_63	31	2.03226	63	0
rep334_36_2.16667_78	36	2.16667	78	0
rep335_68_2.52941_172	68	2.52941	172	0
rep336_84_3.16667_266	84	3.16667	266	0
rep337_36_3.02778_109	36	3.02778	109	0
rep338_60_2.16667_130	60	2.16667	130	0
rep339_45_2.22222_100	45	2.22222	100	0
rep340_66_2.65152_175	66	2.65152	175	0
rep341_66_2.57576_170	66	2.57576	170	0
rep342_31_2_62	31	2	62	0
rep343_33_2.93939_97	33	2.93939	97	0
rep344_45_2.2_99	45	2.2	99	0
rep345_56_6.28571_352	56	6.28571	352	0
rep346_228_3.14035_716	228	3.14035	716	0
rep347_33_2_66	33	2	66	0
rep348_42_2.04762_86	42	2.04762	86	0
rep349_31_3.16129_96	31	3.16129	96	0
rep350_73_2.9863_218	73	2.9863	218	0
rep351_83_2.75904_229	83	2.75904	229	0
rep352_78_2.29487_179	78	2.29487	179	0
rep353_42_2.02439_84	42	2.02439	84	0
rep354_64_3.9697_256	64	3.9697	256	0
rep355_66_3.63636_240	66	3.63636	240	0
rep356_43_2.90698_125	43	2.90698	125	0
rep357_36_2.52778_91	36	2.52778	91	0
rep358_65_2.41538_157	65	2.41538	157	0
rep359_39_2.15385_84	39	2.15385	84	0
rep360_69_2.52174_174	69	2.52174	174	0
rep361_30_2.83333_85	30	2.83333	85	0
rep362_45_3.44444_155	45	3.44444	155	0
rep363_30_2.16667_65	30	2.16667	65	0
rep364_60_2.08333_125	60	2.08333	125	0
rep365_35_3.85714_135	35	3.85714	135	0
rep366_53_2.24528_119	53	2.24528	119	0
rep367_35_5_175	35	5	175	0
rep368_30_6.03333_181	30	6.03333	181	0
rep369_56_3.94643_221	56	3.94643	221	0
rep370_48_4_192	48	4	192	0
rep371_51_5.4902_280	51	5.4902	280	0
rep372_32_2_64	32	2	64	0
rep373_31_2.03226_63	31	2.03226	63	0
rep374_54_2.57407_139	54	2.57407	139	0
rep375_46_3.04348_139	46	3.04348	139	0
rep376_66_2.9697_196	66	2.9697	196	0
rep377_54_2.01852_109	54	2.01852	109	0
rep378_50_2.74_137	50	2.74	137	0
rep379_32_2.84375_91	32	2.84375	91	0
rep380_61_5.65574_345	61	5.65574	345	1
rep381_61_222.049_13546	61	222.049	13546	1
rep382_61_20.3443_1239	61	20.3443	1239	1
rep383_180_5.52941_1011	180	5.52941	1011	1
rep384_61_106.393_6491	61	106.393	6491	1
rep385_61_84.9344_5181	61	84.9344	5181	1
rep386_122_281.025_34188	122	281.025	34188	1
rep387_37_2.43243_90	37	2.43243	90	0
rep388_39_2.33333_91	39	2.33333	91	0
rep389_30_3.33333_100	30	3.33333	100	0
rep390_31_4_125	31	4	125	0
rep391_31_2.6129_81	31	2.6129	81	0
rep392_48_4.91667_236	48	4.91667	236	0
rep393_96_6.07292_583	96	6.07292	583	0
rep394_30_2.16667_65	30	2.16667	65	0
rep395_60_2.33333_140	60	2.33333	140	0
rep396_33_3.09091_102	33	3.09091	102	0
rep397_33_2.33333_78	33	2.33333	78	0
rep398_60_2.78333_168	60	2.78333	168	0
rep399_34_2.55882_87	34	2.55882	87	0
rep400_30_2.06667_62	30	2.06667	62	0
rep401_34_2.08824_71	34	2.08824	71	0
rep402_41_2_82	41	2	82	0
rep403_45_3.17778_143	45	3.17778	143	0
rep404_45_2.02222_91	45	2.02222	91	0
rep405_59_4.32203_256	59	4.32203	256	0
rep406_57_2.01754_115	57	2.01754	115	0
rep407_33_2.69697_89	33	2.69697	89	0
rep408_81_2.40741_195	81	2.40741	195	0
rep409_57_2.60714_147	57	2.60714	147	0
rep410_73_2.01351_148	73	2.01351	148	0
rep411_31_2.83871_88	31	2.83871	88	0
rep412_42_2.2381_94	42	2.2381	94	0
rep413_33_2.06061_68	33	2.06061	68	0
rep414_35_2.45714_87	35	2.45714	87	0
rep415_36_2.05556_74	36	2.05556	74	0
rep416_30_2.46667_74	30	2.46667	74	0
rep417_36_2_71	36	2	71	0
rep418_34_2.55882_87	34	2.55882	87	0
rep419_55_2.98182_164	55	2.98182	164	0
rep420_45_2.13333_96	45	2.13333	96	0
rep421_62_6.83871_424	62	6.83871	424	0
rep422_47_2.10638_99	47	2.10638	99	0
rep423_34_2.05882_70	34	2.05882	70	0
rep424_198_2.44949_485	198	2.44949	485	0
rep425_99_3.08081_305	99	3.08081	305	0
rep426_38_2.28947_87	38	2.28947	87	0
rep427_115_2.6_299	115	2.6	299	0
rep428_54_2.98148_161	54	2.98148	161	0
rep429_45_2.2_99	45	2.2	99	0
rep430_45_2.77778_125	45	2.77778	125	0
rep431_30_2.66667_80	30	2.66667	80	0
rep432_46_6.5_299	46	6.5	299	0
rep433_32_3.78125_121	32	3.78125	121	0
rep434_70_58_4059	70	58	4059	1
rep435_70_34.6571_2426	70	34.6571	2426	1
rep436_70_50.9_3561	70	50.9	3561	1
rep437_70_50.7465_3553	70	50.7465	3553	1
rep438_55_84.5455_4650	55	84.5455	4650	1
rep439_55_5.2_288	55	5.2	288	1
rep440_55_60.4545_3323	55	60.4545	3323	1
rep441_38_2.02632_77	38	2.02632	77	0
rep442_55_61.4364_3377	55	61.4364	3377	1
rep443_55_5.81818_321	55	5.81818	321	1
rep444_55_84.5818_4652	55	84.5818	4652	1
